,func_name,running_duration,energy_consumed,size,runtime_pred,energy_pred,runtime_error,energy_error,endpoint
20,__main__.graph_pagerank,6.095845,6340860.973117044,5,4.980801696810336,6109489.4843607135,1.1150433031896636,231371.48875633068,theta
21,__main__.graph_pagerank,6.118289,6334857.687836008,5,4.980801696810336,6109489.4843607135,1.1374873031896637,225368.20347529463,theta
22,__main__.graph_pagerank,6.144483,6355504.321799764,5,4.980801696810336,6109489.4843607135,1.163681303189664,246014.8374390509,theta
23,__main__.graph_pagerank,6.087074,6319694.842258906,5,4.980801696810336,6109489.4843607135,1.1062723031896642,210205.35789819248,theta
24,__main__.graph_pagerank,6.149248,6366595.155097579,5,4.980801696810336,6109489.4843607135,1.168446303189664,257105.67073686514,theta
25,__main__.graph_pagerank,6.115728,6369271.781703621,5,4.980801696810336,6109489.4843607135,1.1349263031896637,259782.29734290764,theta
27,__main__.graph_pagerank,6.134177,6366361.199846129,5,4.980801696810336,6109489.4843607135,1.153375303189664,256871.71548541542,theta
28,__main__.graph_pagerank,6.131169,6356932.467176752,5,4.980801696810336,6109489.4843607135,1.1503673031896637,247442.98281603865,theta
29,__main__.graph_pagerank,6.097824,6343009.987151123,5,4.980801696810336,6109489.4843607135,1.117022303189664,233520.50279040914,theta
30,__main__.graph_pagerank,6.423069,6467879.917359324,5,4.980801696810336,6109489.4843607135,1.4422673031896638,358390.43299861066,theta
52,__main__.graph_pagerank,6.201557,6428569.217132634,5,4.980801696810336,6109489.4843607135,1.220755303189664,319079.73277192004,theta
53,__main__.graph_pagerank,6.146672,6361750.991628252,5,4.980801696810336,6109489.4843607135,1.1658703031896636,252261.50726753846,theta
56,__main__.graph_pagerank,6.147223,6365795.052817724,5,4.980801696810336,6109489.4843607135,1.1664213031896642,256305.5684570102,theta
57,__main__.graph_pagerank,6.156694,6382842.050452282,5,4.980801696810336,6109489.4843607135,1.1758923031896638,273352.5660915682,theta
31,__main__.matrix_multiplication,0.00755,323.48180443833644,5,0.04593615019843292,127209.8415547924,0.03838615019843292,126886.35975035405,theta
32,__main__.matrix_multiplication,0.015032,2019.2639868862025,5,0.04593615019843292,127209.8415547924,0.030904150198432918,125190.57756790619,theta
33,__main__.matrix_multiplication,0.006793,310.96744879377184,5,0.04593615019843292,127209.8415547924,0.03914315019843292,126898.87410599862,theta
34,__main__.matrix_multiplication,0.029571,4692.167697716955,5,0.04593615019843292,127209.8415547924,0.016365150198432918,122517.67385707544,theta
35,__main__.matrix_multiplication,0.005044,258.7238284788855,5,0.04593615019843292,127209.8415547924,0.04089215019843292,126951.1177263135,theta
36,__main__.matrix_multiplication,0.007283,848.982421150853,5,0.04593615019843292,127209.8415547924,0.03865315019843292,126360.85913364154,theta
37,__main__.matrix_multiplication,0.011533,1300.7332883601775,5,0.04593615019843292,127209.8415547924,0.034403150198432916,125909.10826643222,theta
38,__main__.matrix_multiplication,0.007016,567.4920337658805,5,0.04593615019843292,127209.8415547924,0.038920150198432917,126642.34952102651,theta
39,__main__.matrix_multiplication,0.008585,1417.690441879924,5,0.04593615019843292,127209.8415547924,0.037351150198432916,125792.15111291247,theta
40,__main__.matrix_multiplication,0.005132,743.9453301914618,5,0.04593615019843292,127209.8415547924,0.04080415019843292,126465.89622460093,theta
58,__main__.matrix_multiplication,0.006029,187.43723262049025,5,0.04593615019843292,127209.8415547924,0.03990715019843292,127022.4043221719,theta
59,__main__.matrix_multiplication,0.024348,785.9767542876907,5,0.04593615019843292,127209.8415547924,0.021588150198432916,126423.8648005047,theta
60,__main__.matrix_multiplication,0.046359,3730.7308172958146,5,0.04593615019843292,127209.8415547924,0.0004228498015670795,123479.11073749658,theta
61,__main__.matrix_multiplication,0.004894,785.2701792166336,5,0.04593615019843292,127209.8415547924,0.041042150198432915,126424.57137557576,theta
62,__main__.matrix_multiplication,0.024741,2621.4480962743983,5,0.04593615019843292,127209.8415547924,0.02119515019843292,124588.393458518,theta
63,__main__.matrix_multiplication,0.007724,488.85204052432164,5,0.04593615019843292,127209.8415547924,0.038212150198432916,126720.98951426808,theta
